DataSupplier,DataSet,Commodity,Species,SpeciesType,SACN,Volume,Units,CalendarYear,TemporalResolution,Flag,FlagDescription
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,2235000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,96064500000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,1801270000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,124000000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,253733500,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,70576330,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,3561082840,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,210000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,2717205000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,536895000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,7215000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,60000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,684000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,6240000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,1059300000,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,NA,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
NDNS,Food Diaries,Consumption,Crab,Crustaceans,Shellfish,925708858,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Lobster,Crustaceans,Shellfish,187764958,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Nephrops,Crustaceans,Shellfish,4916390460,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Prawn,Crustaceans,Shellfish,26328805097,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Trout,Diadromous,Oily,8518799531,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Skate,Marine,Lean,769836330,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Whiting,Marine,Lean,826303880,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Mackerel,Marine,Oily,15130027456,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Anchovy,Marine,Oily,242644790,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Halibut,Marine,Oily,1018210713,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Herring,Marine,Oily,7061180847,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Tuna,Marine,Oily,67886653155,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Other marine fish,Marine,Oily,184485975,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Pilchard,Marine,Oily,3164029389,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Sardine,Marine,Oily,7209568664,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Fish dish,Product,Lean,35491182928,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Other marine fish,Marine,Lean,8248802840,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Salmon,Diadromous,Oily,63313303078,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Seabass,Marine,Lean,3075341510,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Cod,Marine,Lean,59644983557,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Coley,Marine,Lean,1188372707,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Haddock,Marine,Lean,38532290234,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Hake,Marine,Lean,1263616753,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Lemon sole,Marine,Lean,3928819537,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Monkfish,Marine,Lean,973340410,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Fish dish,Product,Other,9748062476,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Plaice,Marine,Lean,2999476183,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Scallop,Molluscs,Shellfish,1087241948,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Squid,Molluscs,Other,2498664929,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Mussel,Molluscs,Shellfish,2356588294,Grams,2009,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Herring,Marine,Oily,8156825751,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Crab,Crustaceans,Shellfish,185083180,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Lobster,Crustaceans,Shellfish,291658700,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Haddock,Marine,Lean,38961904625,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Other marine fish,Marine,Lean,1593543639,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Seabass,Marine,Lean,5116036742,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Salmon,Diadromous,Oily,67165156595,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Monkfish,Marine,Lean,127643572,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Clam,Molluscs,Shellfish,334549686,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Mackerel,Marine,Oily,18583896582,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Fish dish,Product,Oily,186661568,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Cod,Marine,Lean,57016002011,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Trout,Diadromous,Oily,7120246709,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Fish dish,Product,Other,7315475907,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Nephrops,Crustaceans,Shellfish,2867455385,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Prawn,Crustaceans,Shellfish,27356869011,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Whiting,Marine,Lean,113918457,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Anchovy,Marine,Oily,82014426,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Plaice,Marine,Lean,4249570211,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Sole,Marine,Lean,465044651,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Sardine,Marine,Oily,7397837167,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Coley,Marine,Lean,288227422,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Cockle,Molluscs,Shellfish,389450147,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Pilchard,Marine,Oily,1026524251,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Lemon sole,Marine,Lean,2168568223,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Halibut,Marine,Oily,1544075475,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Tuna,Marine,Oily,75722044216,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Hake,Marine,Lean,1955828935,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Mussel,Molluscs,Shellfish,1179124658,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Oyster,Molluscs,Shellfish,68625576,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Sprat,Marine,Oily,1056833881,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Squid,Molluscs,Other,1144331491,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Fish dish,Product,Lean,40886808762,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
NDNS,Food Diaries,Consumption,Scallop,Molluscs,Shellfish,1291190225,Grams,2010,Annual,ConV2,ConV2: Unit converted from g/capita/week to g/country/year
